SATKER,RSD IDAMAN KOTA BANJARBARU (BLUD)ANY,,,,,,,,,,,,
Nama Barang,ANY,,,,,,,,,,,,
,,,,,,,,,,,,,
Provinsi,Kota,SATKER,SKPD,Gudang,Jenis Barang,Kode Barang,No,Tanggal Beli,Nama Barang,Satuan,Jumlah,Harga,Total Harga
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,17938,778.,2020-03-19,KAPSUL KOSONG NO 2 (IFRS),pcs,4000,80,320000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,16068,779.,2020-01-23,KAPSUL KOSONG NO 3,pcs,4122,80,329760
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,4149,780.,2020-11-13,KCL 25 ML INJEKSI (IFRS),Ampul,36,3223,116028
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,4149,781.,2020-12-03,KCL 25 ML INJEKSI (IFRS),Ampul,144,3223,464112
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,4989,782.,2020-01-03,KERTAS PUYER,lembar,34408,90,3096720
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,21977,783.,2020-05-13,KETOCONAZOLE 2% CREAM KF,Tube,1,4400,4400
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,21770,784.,2020-04-01,KETOCONAZOLE 200 MG TABLET HJ,Tablet,29,327,9483
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,21770,785.,2020-12-04,KETOCONAZOLE 200 MG TABLET HJ,Tablet,200,410,82000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,18881,786.,2020-11-10,KETOROLAC 30 MG INJEKSI ETHICA,Ampul,619,1089,674091
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,18881,787.,2020-11-26,KETOROLAC 30 MG INJEKSI ETHICA,Ampul,1000,1089,1089000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,17587,788.,2020-04-03,KLODERMA SALEP KULIT 10 GRAM,Tube,1,34092,34092
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,17587,789.,2020-04-23,KLODERMA SALEP KULIT 10 GRAM,Tube,20,34092,681840
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,21774,790.,2020-04-23,KLODERMA SALEP KULIT 5 GRAM,pcs,19,21937,416803
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,16893,791.,2020-01-02,KOH 10%,Buah,1,27500,27500
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,17586,792.,2020-10-16,KSR 600 MG TABLET,Tablet,189,1842,348138
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,17586,793.,2020-11-24,KSR 600 MG TABLET,Tablet,500,1842,921000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,17586,794.,2020-12-04,KSR 600 MG TABLET,Tablet,500,1842,921000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,22813,795.,2020-07-07,Kaca Mata Google Tali Karet,Buah,278,44000,12232000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,20604,796.,2020-07-07,Kapas 1 Kg,Buah,2,77000,154000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,20605,797.,2020-07-07,Kapas 500 Gr,Buah,15,49500,742500
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,22816,798.,2020-07-07,Kasa Steril Zulhan biru,Buah,500,5940,2970000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,21378,799.,2020-01-02,Kasa roll 36x80 cm biokasa,Buah,100,137595,13759500
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,22817,800.,2020-07-07,Kasa steril Zulhan Merah,Buah,60,5720,343200
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,21385,801.,2020-07-07,Kassa Roll 36x80cm biokasa,Buah,7,144475,1011325
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,22820,802.,2020-07-07,Kassa Verban 10 cmx4M Biokasa,Buah,565,2360,1333400
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,21390,803.,2020-01-02,Kertas Endo 80x20m,Buah,20,83600,1672000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,20610,804.,2020-01-02,Kertas Lakmus Paper Nesco,Buah,1,77000,77000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,20610,805.,2020-07-07,Kertas Lakmus Paper Nesco,Buah,5,70000,350000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,20611,806.,2020-01-02,Ketamin Hamein 50 mg/ml,Buah,10,68948,689480
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,16967,807.,2020-01-02,Kipas Lidi Amyswab,pcs,195,5605,1092975
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,16967,808.,2020-01-02,Kipas Lidi Amyswab,pcs,5,5580,27900
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,17483,809.,2020-01-02,LACTO-B SERBUK (IFRS),Tablet,381,5192,1978152
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,16079,810.,2020-11-18,LANSOPRAZOLE 30 MG KAPSUL HJ,Kapsul,18187,396,7202052
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,16947,811.,2020-01-02,LDL C 180,Buah,2,5987300,11974600
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,16947,812.,2020-01-02,LDL C 180,Buah,2,5987300,11974600
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,20426,813.,2020-01-02,LDL C180 Erba,kit,2,5443000,10886000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,20426,814.,2020-02-19,LDL C180 Erba,kit,1,5443000,5443000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,16305,815.,2020-10-07,LEPARSON TABLET (IFRS),Tablet,1165,3287,3829355
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,16305,816.,2020-11-19,LEPARSON TABLET (IFRS),Tablet,1500,3287,4930500
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,16305,817.,2020-12-10,LEPARSON TABLET (IFRS),Tablet,1500,3287,4930500
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,16195,818.,2020-07-21,LEUKOMED IV (IFRS),pcs,13,2760,35880
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,16195,819.,2020-11-26,LEUKOMED IV (IFRS),pcs,800,2760,2208000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,22006,820.,2020-06-13,LEUNASE 10000.K.U INJEKSI,Vial,3,1222000,3666000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,3747,821.,2020-11-21,LEVEMIR 1 INJEKSI,pcs,224,83950,18804800
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,22009,822.,2020-06-04,LEVOFLOXACIN 500 MG TABLET NULAB,Tablet,254,808,205232
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,22009,823.,2020-12-23,LEVOFLOXACIN 500 MG TABLET NULAB,Tablet,500,865,432500
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,21886,824.,2020-12-01,LEVOFLOXACIN 500 MG TABLET PROMED,Tablet,147,1001,147147
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,16416,825.,2020-04-20,LIDOCAIN HCL 2 % INJEKSI PHAPROS,Ampul,152,1458,221616
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,16416,826.,2020-10-08,LIDOCAIN HCL 2 % INJEKSI PHAPROS,Ampul,300,1458,437400
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,22340,827.,2020-12-26,LIPOMED 20% MCT/LCT 100 ML INFUS,Botol,24,80300,1927200
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,738,828.,2020-09-01,LISINOPRIL 10 MG TABLET DEXA,Tablet,700,370,259000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,743,829.,2020-08-12,LISINOPRIL 5 MG TABLET DEXA,Tablet,396,250,99000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,743,830.,2020-11-19,LISINOPRIL 5 MG TABLET DEXA,Tablet,1000,250,250000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,743,831.,2020-12-04,LISINOPRIL 5 MG TABLET DEXA,Tablet,1000,250,250000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,16556,832.,2020-01-02,LODIA 2 MG TABLET (IFRS),Tablet,156,1100,171600
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,22211,833.,2020-12-22,LODOMER 5 MG/ML INJEKSI (HALOPERIDOL),Ampul,15,12524,187860
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,766,834.,2020-11-10,LORATADINE 10 MG TABLET HJ,Tablet,557,333,185481
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,20408,835.,2020-01-02,Latex Powdered M,box,4,0,0
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,22824,836.,2020-07-07,Leucoplast 1625H (3x5),Buah,45,37370,1681650
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,21397,837.,2020-01-02,Leukotape  K Light Blue 5cmx5m,Buah,3,145530,436590
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,21397,838.,2020-07-07,Leukotape  K Light Blue 5cmx5m,Buah,2,151351,302702
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,21394,839.,2020-01-02,Leukotape 5cmx5m Blue,Buah,12,145530,1746360
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,21394,840.,2020-07-07,Leukotape 5cmx5m Blue,Buah,11,151351,1664861
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,17058,841.,2020-01-20,Lyse Norma Ilyse 3 (Lyse Reagent)/ 1L,Botol,3,3240000,9720000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,17058,842.,2020-06-20,Lyse Norma Ilyse 3 (Lyse Reagent)/ 1L,Botol,3,3240000,9720000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,16938,843.,2020-01-02,Lysercall WDF,box,1,1760000,1760000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,16938,844.,2020-01-02,Lysercall WDF,box,2,1760000,3520000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,2734,845.,2020-11-10,MANITOL 500 ML INFUS (IFRS),Botol,10,43500,435000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,2734,846.,2020-12-03,MANITOL 500 ML INFUS (IFRS),Botol,80,43500,3480000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,21773,847.,2020-07-18,MASKER 02 DWS COSMO MED,pcs,1,11025,11025
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,22389,848.,2020-07-07,MASKER BEDAH,Buah,613,77000,47201000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,18627,849.,2020-08-29,MASKER NEBULIZER DEWASA COSMO MED,pcs,48,17535,841680
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,22299,850.,2020-11-07,MASKER NIV SIZE L,pcs,8,406350,3250800
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,22299,851.,2020-12-23,MASKER NIV SIZE L,pcs,30,406350,12190500
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,22300,852.,2020-11-07,MASKER NIV SIZE M,pcs,7,406350,2844450
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,22300,853.,2020-12-23,MASKER NIV SIZE M,pcs,30,406350,12190500
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,22301,854.,2020-11-07,MASKER NIV SIZE S,pcs,2,406350,812700
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,22301,855.,2020-12-23,MASKER NIV SIZE S,pcs,30,406350,12190500
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,17456,856.,2020-05-16,MASKER NRM ANAK COSMO MED,pcs,41,27500,1127500
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,16091,857.,2020-11-27,MASKER NRM DEWASA COSMO MED,pcs,8,27500,220000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,17207,858.,2020-10-24,MASKER NRM DEWASA STARDEC,pcs,9,16544,148896
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,17207,859.,2020-11-27,MASKER NRM DEWASA STARDEC,pcs,200,16544,3308800
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,16090,860.,2020-01-23,MASKER O2 ANAK COSMO MED (IFRS),pcs,19,11024,209456
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,16090,861.,2020-03-10,MASKER O2 ANAK COSMO MED (IFRS),pcs,100,11024,1102400
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,20290,862.,2020-01-02,MASKER O2 BAYI BESMED,pcs,22,20900,459800
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,20290,863.,2020-01-02,MASKER O2 BAYI BESMED,pcs,33,20900,689700
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,16415,864.,2020-10-24,MASKER O2 DEWASA STARDEC (IFRS),pcs,36,11200,403200
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,16415,865.,2020-11-27,MASKER O2 DEWASA STARDEC (IFRS),pcs,100,11200,1120000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,15921,866.,2020-11-24,MECOBALAMIN 500 MCG INJEKSI NOVELL,Ampul,980,6160,6036800
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,15921,867.,2020-12-15,MECOBALAMIN 500 MCG INJEKSI NOVELL,Ampul,100,6160,616000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,9003,868.,2020-12-15,MECOBALAMIN 500 MCG INJEKSI NULAB,Ampul,509,6160,3135440
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,18624,869.,2020-11-10,MEGABAL 500 MCG KAPSUL,Tablet,1103,550,606650
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,18624,870.,2020-11-19,MEGABAL 500 MCG KAPSUL,Tablet,50000,550,27500000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,17802,871.,2020-03-13,MELOLIN 10 X 10,pcs,24,8360,200640
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,533,872.,2020-10-08,MELOXICAM 15 MG TABLET DEXA,Tablet,432,660,285120
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,533,873.,2020-11-19,MELOXICAM 15 MG TABLET DEXA,Tablet,1000,660,660000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,533,874.,2020-11-24,MELOXICAM 15 MG TABLET DEXA,Tablet,1000,660,660000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,526,875.,2020-11-10,MELOXICAM 7.5 MG TABLET HJ,Tablet,282,289,81498
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,526,876.,2020-12-04,MELOXICAM 7.5 MG TABLET HJ,Tablet,1000,314,314000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,16264,877.,2020-07-27,MESTINON 60 MG TABLET (IFRS),Tablet,40,7513,300520
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,16264,878.,2020-10-06,MESTINON 60 MG TABLET (IFRS),Tablet,450,7513,3380850
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,610,879.,2020-12-01,METFORMIN 500 MG TABLET HJ,Tablet,2845,109,310105
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,610,880.,2020-12-07,METFORMIN 500 MG TABLET HJ,Tablet,12800,109,1395200
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,19387,881.,2020-07-08,METHOTREXATE 50 MG INJEKSI,Vial,15,38500,577500
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,19387,882.,2020-07-20,METHOTREXATE 50 MG INJEKSI,Vial,16,38500,616000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,19387,883.,2020-11-18,METHOTREXATE 50 MG INJEKSI,Vial,34,38500,1309000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,19387,884.,2020-11-23,METHOTREXATE 50 MG INJEKSI,Vial,42,38500,1617000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,16990,885.,2020-07-01,METHYLERGOMETRINE 0.2 MG/ML INJEKSI ETHICA,ampul,703,3399,2389497
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,18596,886.,2020-11-24,METHYLPREDNISOLONE 125 MG INJEKSI PHAPROS,Vial,296,12217,3616232
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,17840,887.,2020-10-08,METHYLPREDNISOLONE 16 MG TABLET DEXA,Tablet,138,585,80730
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,17840,888.,2020-11-19,METHYLPREDNISOLONE 16 MG TABLET DEXA,Tablet,1000,585,585000
